DebtPrice_Id,Trading_Date,Exchange_Code,Segment_Code,Local_Code,ISIN,Issuer_Name,Security_Name,Bond_Type,Issue_Date,Maturity_Date,No_Of_Trades,Traded_Qty,Traded_Value,Open,High,Low,Close,Weighted_Avg_Price,WYTM,TT_Status,Trade_Type,Issue_Type,FaceValuePrice,Settlement_Type,Residual_Maturity_Date,Residual_Maturity_Derived_From,Clean_Dirty_Indicator,Dirty_Price
2316861,21/11/2023,INBSE,ICDM,,INE514E08EJ2,Export-Import Bank Of India,8.15% BD REDEEM 21/01/2030 INR 1000000,BD,21/01/2015,21/01/2030,2,50,5,102.55,102.55,102.34,102.55,102.35,7.6,Y,,Government Controlled Company,1000000,     ,21/01/2030,Maturity Date                 ,C,0
2316862,21/11/2023,INBSE,ICDM,951647,INE020B08906,REC Ltd.,8.27% BD REDEEM 06/02/2025 INR 1000000,BD,06/02/2015,06/02/2025,1,50,5,100.5,100.5,100.5,100.5,100.5,7.79,Y,,Government Controlled Company,1000000,     ,06/02/2025,Maturity Date                 ,C,0
2316863,21/11/2023,INBSE,ICDM,,INE652A08015,State Bank of India,8.29% BD REDEEM 22/01/2025 INR 1000000 - Tier 2,BD,22/01/2015,22/01/2025,1,50,5,100.38,100.38,100.38,100.38,100.38,7.88,Y,,Corporate,1000000,     ,22/01/2025,Maturity Date                 ,C,0
2316864,21/11/2023,INBSE,ICDM,974874,INE787H08055,India Infrastructure Finance Co. Ltd.,7.46% DB REDEEM 31/05/2033 INR 100000,DB,31/05/2023,31/05/2033,1,500,5,98.57,98.57,98.57,98.57,98.57,7.66,Y,,Government Controlled Company,100000,     ,31/05/2033,Maturity Date                 ,C,0
2316865,21/11/2023,INBSE,ICDM,973248,INE572J07372,Spandana Sphoorty Financial Ltd.,FR DB REDEEM 16/12/2023 INR 100000,DB,16/06/2021,16/12/2023,1,500,5,128.86,128.86,128.86,128.86,128.86,11.55,Y,,Corporate,100000,     ,16/12/2023,Maturity Date                 ,C,0
2316866,21/11/2023,INBSE,ICDM,958457,INE062A08181,State Bank of India,9.37% BD PERPETUAL INR 1000000 - Tier 1,BD,21/12/2018,,1,50,5,100.05,100.05,100.05,100.05,100.05,8,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
2316867,21/11/2023,INBSE,ICDM,939006,INE321N07335,Incred Financial Services Ltd.,9.55% DB REDEEM 10/11/2025 INR 1000,DB,10/11/2023,10/11/2025,1,50000,5,100,100,100,100,100,9.87,Y,,Corporate,1000,     ,10/11/2025,Maturity Date                 ,C,0
2316868,21/11/2023,INBSE,ICDM,974283,INE540P07467,U.P. Power Corp. Ltd.,9.95% BD REDEEM 31/03/2027 INR 1000000,BD,07/10/2022,31/03/2027,3,43,4.3,105.45,105.45,102.82,105.45,103,9.07,Y,,Government Controlled Company,1000000,     ,31/03/2027,Maturity Date                 ,C,0
2316869,21/11/2023,INBSE,ICDM,975032,INE0D8F07048,OPG Power Generation Pvt. Ltd.,10.75% DB REDEEM 18/08/2026 INR 100000,DB,18/08/2023,18/08/2026,7,425,4.25,99.75,100.25,98.96,99.75,99.01,11.63,Y,,Corporate,100000,     ,18/08/2026,Maturity Date                 ,C,0
2316870,21/11/2023,INBSE,ICDM,975162,INE07HK07619,KrazyBee Services Pvt. Ltd.,9.80% DB REDEEM 21/10/2024 INR 100000,DB,20/10/2023,21/10/2024,2,410,4.1,100.14,100.14,98.99,100.14,100.11,10.08,Y,,Corporate,100000,     ,21/10/2024,Maturity Date                 ,C,0
2316871,21/11/2023,INBSE,ICDM,974802,INE020B08EJ6,REC Ltd.,SU BD PERPETUAL INR 10000000,BD,28/04/2023,,1,4,4,100.26,100.26,100.26,100.26,100.26,7.92,Y,,Government Controlled Company,10000000,     ,23/11/2024,Perpetual                     ,C,0
2316872,21/11/2023,INBSE,ICDM,,INE891K07895,Axis Finance Ltd,8.10% DB REDEEM 17/11/2028 INR 100000,DB,17/11/2023,17/11/2028,1,400,4,100.8,100.8,100.8,100.8,100.8,7.89,Y,,Corporate,100000,     ,17/11/2028,Maturity Date                 ,C,0
2316873,21/11/2023,INBSE,ICDM,,INE217A07076,Zuari Industries Ltd.,10% DB REDEEM 29/06/2024 INR 1000000,DB,30/06/2021,29/06/2024,1,40,4,100,100,100,100,100,10.21,Y,,Corporate,1000000,     ,30/12/2023,Call/Put Date                 ,C,0
2316874,21/11/2023,INBSE,ICDM,954310,INE148I08215,Indiabulls Housing Finance Ltd.,9.30% DB REDEEM 29/06/2026 INR 100000 - Tier 2,DB,29/06/2016,29/06/2026,7,356,3.56,92.09,92.09,88.89,92.09,90.98,13.57,Y,,Corporate,100000,     ,29/06/2026,Maturity Date                 ,C,0
2316875,21/11/2023,INBSE,ICDM,960335,INE0FWE15015,Liquid Gold Series 3 Dec 2020,8% CTF REDEEM 20/12/2023 INR 100000,CTF,17/12/2020,20/12/2023,2,350,3.5,13.52,13.52,13.52,13.52,13.52,8,Y,,Corporate,65075.47,     ,20/12/2023,Maturity Date                 ,C,0
2316876,21/11/2023,INBSE,ICDM,975171,INE891K08166,Axis Finance Ltd,8.28% DB REDEEM 28/10/2033 INR 100000,DB,30/10/2023,28/10/2033,4,320,3.2,100.38,100.38,99.98,100.03,100.03,8.26,Y,,Corporate,100000,     ,28/10/2033,Maturity Date                 ,C,0
2316877,21/11/2023,INBSE,ICDM,974284,INE540P07475,U.P. Power Corp. Ltd.,9.95% BD REDEEM 31/03/2028 INR 1000000,BD,07/10/2022,31/03/2028,2,31,3.1,103.62,105.14,103.62,103.62,103.67,9.13,Y,,Government Controlled Company,1000000,     ,31/03/2028,Maturity Date                 ,C,0
2316878,21/11/2023,INBSE,ICDM,974285,INE540P07483,U.P. Power Corp. Ltd.,9.95% BD REDEEM 30/03/2029 INR 1000000,BD,07/10/2022,30/03/2029,2,31,3.1,105.12,105.12,104.34,104.34,104.36,9.14,Y,,Government Controlled Company,1000000,     ,30/03/2029,Maturity Date                 ,C,0
2316879,21/11/2023,INBSE,ICDM,,INE217A07084,Zuari Industries Ltd.,11% DB REDEEM 28/09/2026 INR 1000000,DB,29/09/2023,28/09/2026,1,30,3,100,100,100,100,100,11.31,Y,,Corporate,1000000,     ,29/03/2025,Call/Put Date                 ,C,0
2316880,21/11/2023,INBSE,ICDM,937779,INE549K07AV0,Muthoot Fincorp Ltd.,ZC DB REDEEM 28/01/2024 INR 1000,DB,29/10/2021,28/01/2024,3,30000,3,118.43,118.43,118.43,118.43,118.43,8.58,Y,,Corporate,1000,     ,28/01/2024,Maturity Date                 ,C,0
2316881,21/11/2023,INBSE,ICDM,974165,INE062A08314,State Bank of India,7.75% BD PERPETUAL INR 10000000,BD,09/09/2022,,1,3,3,98.62,98.62,98.62,98.62,98.62,8.17,Y,,Corporate,10000000,     ,23/11/2024,Perpetual                     ,C,0
2316882,21/11/2023,INBSE,ICDM,,INE861G08050,Food Corp. of India,7.64% BD REDEEM 12/12/2029 INR 1000000,BD,12/12/2019,12/12/2029,1,28,2.8,99.35,99.35,99.35,99.35,99.35,7.77,Y,,Government Controlled Company,1000000,     ,12/12/2029,Maturity Date                 ,C,0
2316883,21/11/2023,INBSE,ICDM,938990,INE148I07QT5,Indiabulls Housing Finance Ltd.,9.71% DB REDEEM 09/11/2028 INR 1000,DB,09/11/2023,09/11/2028,7,25520,2.552,97.52,100.18,97.52,97.52,98.82,10.67,Y,,Corporate,1000,     ,09/11/2028,Maturity Date                 ,C,0
2316884,21/11/2023,INBSE,ICDM,,INE0B7Y07084,Blu-Smart Mobility Pvt. Ltd.,12% DB REDEEM 03/02/2025 INR 10000,DB,03/11/2023,03/02/2025,1,2000,2,102.2,102.2,102.2,102.2,102.2,10.5,Y,,Corporate,10000,     ,03/02/2025,Maturity Date                 ,C,0
2316885,21/11/2023,INBSE,ICDM,,INE468N07AJ2,Edel Land Ltd.,FR DB REDEEM 18/05/2027 INR 100000,DB,15/11/2023,18/05/2027,1,200,2,94.282,94.282,94.282,94.282,94.28,7.5,Y,,Corporate,100000,     ,18/05/2027,Maturity Date                 ,C,0
2316886,21/11/2023,INBSE,ICDM,,INE468N07AK0,Edel Land Ltd.,FR DB REDEEM 17/05/2027 INR 100000,DB,15/11/2023,17/05/2027,1,200,2,94.282,94.282,94.282,94.282,94.28,7.5,Y,,Corporate,100000,     ,17/05/2027,Maturity Date                 ,C,0
2316887,21/11/2023,INBSE,ICDM,973819,INE443L07158,Belstar Microfinance Ltd,FR DB REDEEM 28/02/2024 INR 1000000,DB,28/02/2022,28/02/2024,2,20,2,114.58,115.15,114.58,114.58,114.86,9.5,Y,,Corporate,1000000,     ,28/02/2024,Maturity Date                 ,C,0
2316888,21/11/2023,INBSE,ICDM,974998,INE515Q08226,Annapurna Finance Pvt. Ltd.,12.40% DB REDEEM 24/04/2029 INR 100000,DB,31/07/2023,24/04/2029,22,196,1.96,101.9,101.9,99.4,99.4,100,13.11,Y,,Corporate,100000,     ,24/04/2029,Maturity Date                 ,C,0
2316889,21/11/2023,INBSE,ICDM,959666,INE691I07EO1,L&T Finance Ltd.,8.10% DB REDEEM 28/06/2030 INR 1000000,DB,30/06/2020,28/06/2030,4,19,1.9,99.88,100.5,99.85,100.5,99.99,8.08,Y,,Corporate,1000000,     ,28/06/2030,Maturity Date                 ,C,0
2316890,21/11/2023,INBSE,ICDM,938892,INE860H07IS6,Aditya Birla Finance Ltd.,8.10% DB REDEEM 09/10/2033 INR 1000,DB,09/10/2023,09/10/2033,2,19000,1.9,99.94,99.94,99.7,99.7,99.83,8.12,Y,,Corporate,1000,     ,09/10/2033,Maturity Date                 ,C,0
2316891,21/11/2023,INBSE,ICDM,974811,INE818F07229,Kerala Financial Corp.,8.63% DB REDEEM 30/03/2029 INR 100000,DB,02/05/2023,30/03/2029,1,150,1.5,101.8,101.8,101.8,101.8,101.8,8.43,Y,,Corporate,100000,     ,30/03/2029,Maturity Date                 ,C,0
2316892,21/11/2023,INBSE,ICDM,,INE549K08442,Muthoot Fincorp Ltd.,12% DB PERPETUAL INR 500000 - Ser 14,DB,26/09/2023,,1,30,1.5,106.33,106.33,106.33,106.33,106.33,11.5,Y,,Corporate,500000,     ,23/11/2024,Perpetual                     ,C,0
2316893,21/11/2023,INBSE,ICDM,938868,INE414G07IK1,Muthoot Finance Ltd.,7.75% DB REDEEM 04/10/2026 INR 1000,DB,04/10/2023,04/10/2026,3,11500,1.15,100,101.27,100,101.27,101.1,7.57,Y,,Corporate,1000,     ,04/10/2026,Maturity Date                 ,C,0
2316894,21/11/2023,INBSE,ICDM,975197,INE101Q07AN4,Muthoottu MINI Financiers.Ltd.,10% DB REDEEM 10/11/2025 INR 100000,DB,10/11/2023,10/11/2025,6,114,1.14,100.5,100.5,99.7,100.5,100.01,10.46,Y,,Corporate,100000,     ,10/11/2025,Maturity Date                 ,C,0
2316895,21/11/2023,INBSE,ICDM,,INE0OMG07069,Sun Mobility Pvt. Ltd.,13% DB REDEEM 30/09/2025 INR 200000,DB,03/10/2023,30/09/2025,1,55,1.1,92.07,92.07,92.07,92.07,92.07,13.25,Y,,Corporate,200000,     ,30/09/2025,Maturity Date                 ,C,0
2316896,21/11/2023,INBSE,ICDM,972687,INE411L07031,West Bengal State Electricity Distribution Co. Ltd.,10.85% BD REDEEM 04/08/2026 INR 1000000,BD,04/08/2011,04/08/2026,5,11,1.1,101.3,101.3,101.3,101.3,101.3,10.5,Y,,Corporate,1000000,     ,04/08/2026,Maturity Date                 ,C,0
2316897,21/11/2023,INBSE,ICDM,973232,INE601U08242,Tata Motors Finance Ltd,SU DB PERPETUAL INR 1000000 - INE601U08242,DB,15/06/2021,,3,11,1.1,103.94,103.94,102.03,103.94,103.77,8.38,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
2316898,21/11/2023,INBSE,ICDM,975033,INE549K08434,Muthoot Fincorp Ltd.,10.05% DB REDEEM 18/05/2029 INR 100000,DB,18/08/2023,18/05/2029,10,109,1.09,99.5,100.84,99.4,99.4,99.68,10.6,Y,,Corporate,100000,     ,18/05/2029,Maturity Date                 ,C,0
2316899,21/11/2023,INBSE,ICDM,972655,INE039A09NM1,IFCI Ltd.,10.75% BD REDEEM 01/08/2026 INR 10000 - Tier 2 Ser I,BD,01/08/2011,01/08/2026,6,1032,1.032,362.55,362.55,344.91,344.91,352.84,10.59,Y,,Corporate,10000,     ,01/08/2026,Maturity Date                 ,C,0
2316900,21/11/2023,INBSE,ICDM,,INE092T08FA3,IDFC First Bank Ltd.,8.40% DB REDEEM 27/06/2033 INR 10000000,DB,27/06/2023,27/06/2033,1,1,1,100.48,100.48,100.48,100.48,100.48,8.17,Y,,Corporate,10000000,     ,27/06/2033,Maturity Date                 ,C,0
2316901,21/11/2023,INBSE,ICDM,,INE084A08169,Bank of India,8.57% BD PERPETUAL INR 10000000 - Tier 1,BD,02/12/2022,,1,1,1,99.8,99.8,99.8,99.8,99.8,7.62,Y,,Corporate,10000000,     ,23/11/2024,Perpetual                     ,C,0
2316902,21/11/2023,INBSE,ICDM,,INE027E07CC6,L&T Finance Ltd.,FR DB REDEEM 10/11/2025 INR 1000000,DB,09/11/2022,10/11/2025,1,10,1,106.12,106.12,106.12,106.12,106.12,8.8,Y,,Corporate,1000000,     ,10/11/2025,Maturity Date                 ,C,0
2316903,21/11/2023,INBSE,ICDM,975118,INE140R08080,Chaitanya India Fin Credit Pvt. Ltd.,10.55% DB REDEEM 30/09/2026 INR 100000,DB,28/09/2023,30/09/2026,1,100,1,100.7,100.7,100.7,100.7,100.7,10.75,Y,,Corporate,100000,     ,30/09/2026,Maturity Date                 ,C,0
2316904,21/11/2023,INBSE,ICDM,,INE084A08177,Bank of India,7.88% BD REDEEM 15/09/2033 INR 10000000,BD,15/09/2023,15/09/2033,1,1,1,100,100,100,100,100,7.88,Y,,Corporate,10000000,     ,15/09/2033,Maturity Date                 ,C,0
2316905,21/11/2023,INBSE,ICDM,973419,INE062A08280,State Bank of India,7.72% BD PERPETUAL INR 10000000 - Tier 1,BD,03/09/2021,,1,1,1,98.18,98.18,98.18,98.18,98.18,8.24,Y,,Corporate,10000000,     ,23/11/2024,Perpetual                     ,C,0
2316906,21/11/2023,INBSE,ICDM,974534,INE261F08DV4,National Bank For Agriculture and Rural Development (NABARD),7.62% BD REDEEM 31/01/2028 INR 100000,BD,16/01/2023,31/01/2028,1,100,1,99.62,99.62,99.62,99.62,99.62,7.71,Y,,Government Controlled Company,100000,     ,31/01/2028,Maturity Date                 ,C,0
2316907,21/11/2023,INBSE,ICDM,,INE840M07047,Zuari Agro Chemicals Ltd,11.65% DB REDEEM 05/10/2025 INR 1000000,DB,05/10/2023,05/10/2025,1,10,1,100,100,100,100,100,11.97,Y,,Corporate,1000000,     ,05/10/2025,Maturity Date                 ,C,0
2316908,21/11/2023,INBSE,ICDM,975157,INE0RI615017,Aritra Growth - Alice Blue,14% CTF REDEEM 13/05/2025 INR 100000,CTF,13/10/2023,13/05/2025,2,100,1,84.78,84.78,84.78,84.78,84.78,16,Y,,Corporate,100000,     ,13/05/2025,Maturity Date                 ,C,0
2316909,21/11/2023,INBSE,ICDM,,INE092T08BP0,IDFC First Bank Ltd.,9.38% DB REDEEM 12/09/2024 INR 1000000,DB,12/09/2014,12/09/2024,2,10,1,101,101,100.66,100.66,100.83,8.15,Y,,Corporate,1000000,     ,12/09/2024,Maturity Date                 ,C,0
2316910,21/11/2023,INBSE,ICDM,938742,INE741K07579,CreditAccess Grameen Ltd.,9.70% DB REDEEM 07/09/2028 INR 1000,DB,07/09/2023,07/09/2028,8,9700,0.97,100.05,101.1,99.9,100.11,100.07,10.11,Y,,Corporate,1000,     ,07/09/2028,Maturity Date                 ,C,0
2316911,21/11/2023,INBSE,ICDM,957808,INE540P07335,U.P. Power Corp. Ltd.,10.15% BD REDEEM 20/01/2026 INR 1000000,BD,27/03/2018,20/01/2026,3,9,0.9,102.15,102.15,102.15,102.15,102.15,9.11,Y,,Government Controlled Company,1000000,     ,20/01/2026,Maturity Date                 ,C,0
2316912,21/11/2023,INBSE,ICDM,,INE838A07012,Apollo Green Energy Ltd.,10.50% DB REDEEM 28/05/2025 INR 100000,DB,30/05/2023,28/05/2025,7,80,0.8,100,101.85,99.5,100,100.34,10.74,Y,,Corporate,100000,     ,28/05/2025,Maturity Date                 ,C,0
2316913,21/11/2023,INBSE,ICDM,974158,INE0BUS07684,Indel Money Ltd.,FR DB REDEEM 01/01/2024 INR 1000000,DB,01/09/2022,01/01/2024,1,8,0.8,110.56,110.56,110.56,110.56,110.56,12,Y,,Corporate,1000000,     ,01/01/2024,Maturity Date                 ,C,0
2316914,21/11/2023,INBSE,ICDM,,INE02EP07038,Criss Financial Ltd.,12.97% DB REDEEM 26/09/2026 INR 100000,DB,26/09/2023,26/09/2026,2,80,0.8,101.83,101.83,101.83,101.83,101.83,12.75,Y,,Corporate,100000,     ,26/09/2026,Maturity Date                 ,C,0
2316915,21/11/2023,INBSE,ICDM,975185,INE836B07808,Satin Creditcare Network Ltd,10.90% DB REDEEM 28/03/2025 INR 100000,DB,07/11/2023,28/03/2025,13,76,0.76,99.93,99.93,98.81,99.31,99.32,12.05,Y,,Corporate,100000,     ,28/03/2025,Maturity Date                 ,C,0
2316916,21/11/2023,INBSE,ICDM,973361,INE003L07184,Embassy Property Developments Pvt. Ltd.,FR DB REDEEM 30/07/2026 INR 1000000,DB,30/07/2021,30/07/2026,3,12,0.7284,135.8,135.8,135.8,135.8,135.8,13.25,Y,,Corporate,559226,     ,30/07/2024,Call/Put Date                 ,C,0
2316917,21/11/2023,INBSE,ICDM,937009,INE027E07AY4,L&T Finance Ltd.,8.60% DB REDEEM 23/12/2024 INR 1000,DB,23/12/2019,23/12/2024,2,7148,0.7148,100.3,100.3,100.3,100.3,100.3,8.25,Y,,Corporate,1000,     ,23/12/2024,Maturity Date                 ,C,0
2316918,21/11/2023,INBSE,ICDM,959209,INE683A08051,South Indian Bank Ltd.,13.75% BD PERPETUAL INR 100000,BD,24/01/2020,,8,64,0.64,101.9,104.25,101.9,103.35,102.65,11.1,Y,,Corporate,100000,     ,23/11/2024,Perpetual                     ,C,0
2316919,21/11/2023,INBSE,ICDM,,INE0PBP15014,Nva Asset 1 Trust,10.60% CTF REDEEM 30/01/2026 INR 100000,CTF,29/03/2023,30/01/2026,1,60,0.6,77.52,77.52,77.52,77.52,77.52,14,Y,,Corporate,76517.06942,     ,30/01/2026,Maturity Date                 ,C,0
2316920,21/11/2023,INBSE,ICDM,938728,INE01HV07445,Vivriti Capital Ltd.,10.50% DB REDEEM 06/09/2025 INR 1000,DB,06/09/2023,06/09/2025,1,6000,0.6,99.03,99.03,99.03,99.03,99.03,11.05,Y,,Corporate,1000,     ,06/09/2025,Maturity Date                 ,C,0
2316921,21/11/2023,INBSE,ICDM,974286,INE540P07491,U.P. Power Corp. Ltd.,9.95% DB REDEEM 29/03/2030 INR 1000000,DB,07/10/2022,29/03/2030,3,6,0.6,105.92,106.05,105.45,105.45,105.81,8.98,Y,,Government Controlled Company,1000000,     ,29/03/2030,Maturity Date                 ,C,0
2316922,21/11/2023,INBSE,ICDM,973571,INE124N07564,SK Finance Ltd,FR DB REDEEM 12/01/2024 INR 1000000,DB,12/11/2021,12/01/2024,1,5,0.5,118.2,118.2,118.2,118.2,118.2,10,Y,,Corporate,500000,     ,12/01/2024,Maturity Date                 ,C,0
2316923,21/11/2023,INBSE,ICDM,957208,INE540P07251,U.P. Power Corp. Ltd.,9.75% BD REDEEM 20/10/2026 INR 1000000,BD,05/12/2017,20/10/2026,2,5,0.5,102.4,102.4,102.07,102.07,102.14,9.08,Y,,Government Controlled Company,1000000,     ,20/10/2026,Maturity Date                 ,C,0
2316924,21/11/2023,INBSE,ICDM,,INE857Q08016,Tata Cleantech Capital Ltd,9.18% DB REDEEM 10/05/2029 INR 1000000,DB,10/05/2019,10/05/2029,1,5,0.5,103.82,103.82,103.82,103.82,103.82,8.25,Y,,Corporate,1000000,     ,10/05/2029,Maturity Date                 ,C,0
2316925,21/11/2023,INBSE,ICDM,,INE861G08027,Food Corp. of India,8.80% BD REDEEM 22/03/2028 INR 1000000,BD,22/03/2013,22/03/2028,1,5,0.5,103.81,103.81,103.81,103.81,103.81,7.7,Y,,Government Controlled Company,1000000,     ,22/03/2028,Maturity Date                 ,C,0
2316926,21/11/2023,INBSE,ICDM,958959,INE062A08215,State Bank of India,8.75% BD PERPETUAL INR 1000000 - Ser I,BD,30/08/2019,,1,5,0.5,100.23,100.23,100.23,100.23,100.23,8.25,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
2316927,21/11/2023,INBSE,ICDM,973878,INE540P07418,U.P. Power Corp. Ltd.,9.70% BD REDEEM 29/03/2030 INR 1000000,BD,30/03/2022,29/03/2030,4,5,0.5,105.71,105.71,104.3,104.3,104.85,8.93,Y,,Government Controlled Company,1000000,     ,29/03/2030,Maturity Date                 ,C,0
2316928,21/11/2023,INBSE,ICDM,938057,INE342T07189,Navi Finserv Ltd.,9.20% DB REDEEM 08/12/2023 INR 1000,DB,08/06/2022,08/12/2023,1,4600,0.46,99.96,99.96,99.96,99.96,99.96,10.5,Y,,Corporate,1000,     ,08/12/2023,Maturity Date                 ,C,0
2316929,21/11/2023,INBSE,ICDM,973993,INE0M2307081,Andhra Pradesh State Beverages Corp. Ltd.,9.62% DB REDEEM 31/05/2030 INR 1000000,DB,14/06/2022,31/05/2030,4,4,0.4,104.22,104.31,104.22,104.22,104.24,9,Y,,Corporate,1000000,     ,31/05/2030,Maturity Date                 ,C,0
2316930,21/11/2023,INBSE,ICDM,974876,INE342T07361,Navi Finserv Ltd.,FR DB REDEEM 29/11/2024 INR 100000,DB,29/05/2023,29/11/2024,2,40,0.4,98.74,98.98,98.74,98.74,98.86,10.38,Y,,Corporate,100000,     ,29/11/2024,Maturity Date                 ,C,0
2316931,21/11/2023,INBSE,ICDM,,INE01YL07219,Earlysalary Services Pvt. Ltd.,11.73% DB REDEEM 05/11/2025 INR 100000,DB,30/10/2023,05/11/2025,2,40,0.4,100,100,98.05,98.05,99.02,12.63,Y,,Corporate,100000,     ,05/11/2025,Maturity Date                 ,C,0
2316932,21/11/2023,INBSE,ICDM,938222,INE0H7R07017,National Highways Infra Trust.,7.90% DB REDEEM 25/10/2035 INR 300,DB,25/10/2022,25/10/2035,3,13000,0.39,101.37,101.37,100.62,101.37,101.19,7.86,Y,,Corporate,300,     ,25/10/2035,Maturity Date                 ,C,0
2316933,21/11/2023,INBSE,ICDM,975154,INE836B07782,Satin Creditcare Network Ltd,11% DB REDEEM 13/01/2026 INR 100000,DB,13/10/2023,13/01/2026,6,38,0.38,99.75,100.5,99.2,99.25,99.81,11.67,Y,,Corporate,100000,     ,13/01/2026,Maturity Date                 ,C,0
2316934,21/11/2023,INBSE,ICDM,974932,INE0NES07030,Keertana Finserv Pvt. Ltd.,11.65% DB REDEEM 22/02/2025 INR 100000,DB,23/06/2023,22/02/2025,6,36,0.36,99.92,99.92,69.8,69.8,84.86,13,Y,,Corporate,85150,     ,22/02/2025,Maturity Date                 ,C,0
2316935,21/11/2023,INBSE,ICDM,973279,INE549K07AQ0,Muthoot Fincorp Ltd.,FR CB REDEEM 03/01/2024 INR 100000,CB,29/06/2021,03/01/2024,1,30,0.3,122.04,122.04,122.04,122.04,122.04,10.5,Y,,Corporate,100000,     ,03/01/2024,Maturity Date                 ,C,0
2316936,21/11/2023,INBSE,ICDM,,INE121A08PB7,Cholamandalam Investment & Finance Co. Ltd.,9.45% DB PERPETUAL INR 500000,DB,28/02/2023,,2,6,0.3,100.48,100.48,100.48,100.48,100.48,9.35,Y,,Corporate,500000,     ,23/11/2024,Perpetual                     ,C,0
2316937,21/11/2023,INBSE,ICDM,958511,INE721A08DE4,Shriram Finance Ltd.,10.25% DB REDEEM 27/12/2024 INR 1000000,DB,31/12/2018,27/12/2024,3,3,0.3,101.3,101.85,101.3,101.3,101.57,9.08,Y,,Corporate,1000000,     ,27/12/2024,Maturity Date                 ,C,0
2316938,21/11/2023,INBSE,ICDM,,INE00MX08078,Svatantra Microfinance Pvt. Ltd.,11.77% DB REDEEM 27/07/2027 INR 1000000,DB,27/01/2022,27/07/2027,2,3,0.3,104.4,104.4,104.4,104.4,104.4,10.55,Y,,Corporate,1000000,     ,27/07/2027,Maturity Date                 ,C,0
2316939,21/11/2023,INBSE,ICDM,975063,INE572J07620,Spandana Sphoorty Financial Ltd.,10.43% DB REDEEM 07/03/2025 INR 100000,DB,07/09/2023,07/03/2025,1,30,0.3,98.16,98.16,98.16,98.16,98.16,12.42,Y,,Corporate,100000,     ,07/03/2025,Maturity Date                 ,C,0
2316940,21/11/2023,INBSE,ICDM,,INE477S08142,Tata Motors Finance Ltd,SU DB PERPETUAL INR 1000000 - Ser B 2022/23,DB,12/07/2022,,3,3,0.3,103.44,103.44,103.44,103.44,103.44,8.63,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
2316941,21/11/2023,INBSE,ICDM,975075,INE501X07497,Aye Finance Pvt. Ltd.,9% DB REDEEM 14/03/2025 INR 100000,DB,14/09/2023,14/03/2025,1,30,0.3,100,100,100,100,100,8.98,Y,,Corporate,100000,     ,14/03/2025,Maturity Date                 ,C,0
2316942,21/11/2023,INBSE,ICDM,959974,INE062A08249,State Bank of India,7.74% BD PERPETUAL INR 1000000,BD,09/09/2020,,2,3,0.3,99.35,99.35,99.35,99.35,99.36,8.1,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
2316943,21/11/2023,INBSE,ICDM,935682,INE053F07900,Indian Railway Finance Corp. Ltd.,7.64% BD REDEEM 22/03/2031 INR 1000,BD,22/03/2016,22/03/2031,1,3000,0.3,112.69,112.69,112.69,112.69,112.69,5.22,Y,,Government Controlled Company,1000,     ,22/03/2031,Maturity Date                 ,C,0
2316944,21/11/2023,INBSE,ICDM,938720,INE01HV07411,Vivriti Capital Ltd.,9.57% DB REDEEM 06/03/2025 INR 1000,DB,06/09/2023,06/03/2025,54,2689,0.2689,99.79,99.79,99.7,99.79,99.79,10.5,Y,,Corporate,1000,     ,06/03/2025,Maturity Date                 ,C,0
2316945,21/11/2023,INBSE,ICDM,,INE512S08013,Chhattisgarh State Power Distribution Co. Ltd.,8.72% BD REDEEM 27/03/2035 INR 1000000,BD,27/03/2015,27/03/2035,3,3,0.255,98.58,99.35,98.58,99.35,98.84,9.15,Y,,Government Controlled Company,850000,     ,27/03/2035,Maturity Date                 ,C,0
2316946,21/11/2023,INBSE,ICDM,938958,INE140A07773,Piramal Enterprises Ltd,9.35% DB REDEEM 03/11/2033 INR 1000,DB,03/11/2023,03/11/2033,2,2500,0.25,100.29,101.45,100.29,100.29,100.99,9.18,Y,,Corporate,1000,     ,03/11/2033,Maturity Date                 ,C,0
2316947,21/11/2023,INBSE,ICDM,938640,INE342T07379,Navi Finserv Ltd.,10.25% DB REDEEM 18/10/2025 INR 1000,DB,18/07/2023,18/10/2025,10,2339,0.2339,100.4,102.25,99.74,100,100.56,10.38,Y,,Corporate,1000,     ,18/10/2025,Maturity Date                 ,C,0
2316948,21/11/2023,INBSE,ICDM,961819,INE787H07347,India Infrastructure Finance Co. Ltd.,8.66% BD REDEEM 22/01/2034 INR 1000 - Tier II,BD,22/01/2014,22/01/2034,1,2033,0.2033,128.56,128.56,128.56,128.56,128.56,5,Y,,Government Controlled Company,1000,     ,22/01/2034,Maturity Date                 ,C,0
2316949,21/11/2023,INBSE,ICDM,957988,INE539K08187,HDFC Credila Financial Services Ltd,SU DB PERPETUAL INR 1000000 - INE539K08187,DB,06/06/2018,,1,2,0.2,102.71,102.71,102.71,102.71,102.71,8.57,Y,,Corporate,1000000,     ,23/11/2024,Perpetual                     ,C,0
